eventid,iyear,imonth,iday,approxdate,extended,resolution,provstate,city,latitude,longitude,specificity,vicinity,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2016,1,10,,0,,Tamil Nadu,Madurai,9.90565,78.109626,1,0,"01/10/2016: At least one explosive device and two incendiary devices were discovered and defused at an All India Anna Dravida Munnetra Kazhagam (AIADMK) meeting in Jaihindpuram neighborhood, Madurai, Tamil Nadu state, India. No group claimed responsibility for the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,2,Armed Assault,,,14,Private Citizens & Property,84,Political Party Member/Rally,All India Anna Dravida Munnetra Kazhagam (AIADMK),Meeting,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,At least one country-made explosive device and two petrol bombs were used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Bombs found in AIADMK meet venue shocks police,"" The Hindu, January 13, 2016.","""Four bombs recovered from AIADMK meeting venue,"" Economic Times, January 13, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,12,2016-1-12 0:00,0,,Bihar,Gaya district,24.795452,84.999431,3,0,"01/12/2016: Assailants set fire to construction equipment in Gaya district, Bihar state, India. There were no reported casualties in the attack. The People's Liberation Front of India claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12,Construction,Unknown,Construction Equipment,92,India,,,,,,,,,,,,,,,,,People's Liberation Front of India,,,,,,,0,,,0,-99,2,1,5,Note left at scene,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,Four road construction machines were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Shopkeeper injured in grenade attack in Balochistan,"" South Asian Terrorism Portal, January 12, 2016.","""Maoists set construction machines on fire in Gaya,"" Webmarked News, January 12, 2016.",,START Primary Collection,0,0,0,0,
2.02E+11,2016,1,12,,0,,Bihar,Pipghati,24.533555,84.906028,2,0,"01/12/2016: Assailants attacked a gas station owned by Jamuna Singh, a former Jharkhand minister, in Pipghati, Bihar state, India. An unknown number of employees were injured in the incident. No group claimed responsibility; however, sources attributed the attack to the People's Liberation Front of India.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,1,Gas/Oil/Electric,Unknown,Gas Station,92,India,,,,,,,,,,,,,,,,,People's Liberation Front of India,,,,,,"The specific motive is unknown; however, sources posited that the attack was related to an extortion demand by the People's Liberation Front of India.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,13,Unknown,,,,,,,,,,,,0,0,0,,0,0,1,4,Unknown,-99,A petrol pump was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Naxalites set aflame petrol pump of former minister,"" UNI (United News of India), January 13, 2016.",,,START Primary Collection,0,0,0,0,
2.02E+11,2016,1,13,,1,,Meghalaya,Silkigre,25.513607,90.204298,2,0,"01/13/2016: Assailants abducted two people, a bus driver and a conductor, in Silkigre, Meghalaya state, India. The outcome of the kidnapping is unknown. No group claimed responsibility; however, sources suspected that the attack was carried out by the Achik Songna An'pachakgipa Kotok (ASAK).",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,19,Transportation,99,Bus (excluding tourists),Unknown,Bus Drivers,92,India,,,,,,,,,,,,,,,,,Achik Songna An'pachakgipa Kotok (ASAK),,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,2,0,,-99,,,0,,,,,,7,Unknown,-99,,"""Bus driver, conductor kidnapped in Garo Hills,"" Assam Tribune, January 13, 2016.",,,START Primary Collection,0,0,0,0,
2.02E+11,2016,1,13,,0,,Chhattisgarh,Bijapur district,18.796075,80.821506,3,0,"01/13/2016: An explosive device detonated in Bijapur district, Chhattisgarh state, India. At least two people were injured in the blast. No group claimed responsibility; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Rameshwar Oyam, Vishal",92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,A roadside landmine was used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A motorcycle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Civilian hurt in grenade attack in Islamabad,"" South Asian Terrorism Portal, January 14, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,13,,0,,Odisha,Jagatsinghpur district,20.234637,86.382488,3,0,"01/13/2016: An explosive device detonated as a child was picking it up in a field near Allipingal Upper Primary School in Jagatsinghpur district, Odisha state, India. The child was injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A crude explosive device was used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Boy Hurt in Explosion,"" New Indian Express, January 13, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,13,,0,,Odisha,Puri,19.809053,85.848946,1,0,"01/13/2016: An explosive device detonated in Penthakata neighborhood, Puri, Odisha state, India. At least three people were injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A country bomb in a tiffin box was used in the attack.,0,0,0,3,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Shyamal Das and Mamata.,"""Three members of family injured in explosion,"" UNI (United News of India), January 13, 2016.","""3 rag-pickers injured in tiffin bomb explosion,"" Odisha Television, January 13, 2016.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,13,,0,,Odisha,Goshaninuagon,19.528574,84.82515,2,0,"01/13/2016: An explosive device detonated outside of a house in Goshaninuagon, Ganjam district, Odisha state, India. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Seven arrested in Odisha in bomb blast cases,"" The Statesman, January 18, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,14,,0,,Delhi,Delhi,28.585836,77.153336,1,0,"01/14/2016: Assailants attacked a Pakistan International Airlines (PIA) office on Barakhamba Road in Delhi city, Delhi state, India. There were no reported casualties in the incident. Hindu Illaignar Sena claimed responsibility and stated that the attack was carried out in protest to the Pathankot and Indian consulate attacks.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,6,Airports & Aircraft,43,Airline Officer/Personnel,Pakistan International Airlines (PIA),Office,153,Pakistan,,,,,,,,,,,,,,,,,Hindu Illaignar Sena,,,,,,Hindu Illaignar Sena claimed responsibility for the incident and stated that the assault was carried out in protest to the Pathankot and Indian consulate in Pakistan attacks.,0,,,0,4,1,1,8,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An office was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Hindu Sena activists vandalise Pak airline's office,"" Millennium Post, January 14, 2016.","""Right-wing activists vandalise office of PIA in Delhi,"" UNI (United News of India), January 14, 2016.","""Pakistan: Daily English Press Highlights 15 January 2016,"" OSC Summary, January 15, 2016.",START Primary Collection,0,1,1,1,
2.02E+11,2016,1,14,,0,,Odisha,Bargi,18.878271,83.168806,2,0,"01/14/2016: Assailants attacked and killed a suspected police informer in Bargi, Odisha state, India. Maoists claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,113,Alleged Informant,Not Applicable,Suspected Informant: Rohini Nachika,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,Maoists claimed responsibility for the incident and stated that Rohini Nachika was targeted because they believed he was a police informant.,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Vehicle damaged in bomb blast in Balochistan,"" South Asian Terrorism Portal, January 16, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,14,,0,,Bihar,Samastipur district,25.862459,85.781044,3,0,"01/14/2016: Assailants opened fire on Chhantu Bhagat in Samastipur district, Bihar state, India. Bhagat, a Rashtriya Janata Dal (RJD) leader, was killed in the assault. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Rashtriya Janata Dal (RJD),Leader: Chhantu Bhagat,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Former Mukhiya shot dead in Samastipur,"" United News of India, January 14, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,15,,0,,Haryana,Panipat,29.391889,76.964477,1,0,"01/15/2016: An explosive device detonated on an Indian Railways train at a station in Panipat, Haryana state, India. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources suspected that the Students Islamic Movement of India (SIMI) was involved.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,Indian Railways,Train,92,India,,,,,,,,,,,,,,,,,Students Islamic Movement of India (SIMI),,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,A timed explosive device containing a 12-volt battery and concealed in a blue polythene bag was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A train bogey was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""India: Panipat railway station blast: 'Thursday's blast similar to Jan incident',"" The Indian Express Online, May 14, 2016.","""1/17/2016: HARYANA/PUNJAB: Panipat train blast was IED explosion: Forensic experts,"" Hindustan Times, January 17, 2016.","""Blast on train at Panipat,"" Times of India, January 16, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,1,15,,1,,Meghalaya,Wageasi,25.898768,90.487362,2,1,"01/15/2016: Assailants abducted seven traders near Wageasi, Meghalaya state, India. One hostage escaped and the remaining six victims were released on January 20, 2016. No group claimed responsibility; however, sources suspected that the attack was carried out by the Achik National Liberation Army (ANLA).",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Not Applicable,"Traders: Tustu Paul, Manoranjan Sarkar, Putul Mukherjee",92,India,,,,,,,,,,,,,,,,,Achik National Liberation Army (ANLA),,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,7,0,,5,,,0,,,,,,6,Combination,7,"The victims included Piyush Biswas, Pradip Das, Bijoy Sarkar and Ganesh Basu.","""Kidnapped Assam traders released,"" Assam Tribune, January 22, 2016.","""Goalpara traders abducted, search on,"" Calcutta Telegraph, January 17, 2016.","""7 traders from Assam kidnapped in Garo Hills,"" Assam Tribune, January 16, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,1,15,,0,,Chhattisgarh,Bijapur district,18.796075,80.821506,3,0,"01/15/2016: Assailants opened fire on Indian Police Service (IPS) officers in Bijapur district, Chhattisgarh state, India. At least four assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Officers,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,4,0,4,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Four Maoists killed in Chhattisgarh's Bijapur: Police,"" Hindustan Times, January 15, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,15,,0,,Jammu and Kashmir,Gulab Taing,33.748807,74.878347,2,0,"01/15/2016: An explosive device was discovered and defused in Gulab Taing, Jammu and Kashmir state, India. No group claimed responsibility for the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A five-kilogram explosives-laden gas cylinder was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Vehicle damaged in bomb blast in Balochistan,"" South Asian Terrorism Portal, January 16, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,15,,0,,Odisha,Kondatikarapada,18.880337,83.167584,2,0,"01/15/2016: Assailants attacked Krishna Miniaka in Kondatikarapada, Koraput district, Odisha state, India. Miniaka, a former village head, was killed in the incident. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility and stated that the victim was targeted because the group believed he was an informant.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Kondatikarapada,Former Village Head: Krishna Miniaka,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),Srikakulam-Koraput Division,,,,,The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Krishna Miniaka was targeted because the group believed he was an informant.,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,1,1,0,-99,,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"""Maoists Kill Ex-Naib Sarpanch in Koraput,"" New Indian Express, January 17, 2016.","""CPI-M militants kill former village head in India's Odisha,"" Jane's, January 20, 2016.","""Maoists slit man's throat in Koraput,"" Odisha Television, January 16, 2016.",START Primary Collection,0,0,0,0,
2.02E+11,2016,1,16,,0,,Kerala,Payyanur,12.110784,75.210315,1,0,"01/16/2016: Assailants threw an explosive device at a Circle Inspector's residence in Payyanur city, Kerala state, India. No one was injured in the blast. This was one of two related attacks on police quarters on the same day. No group claimed responsibility for the incident; however, sources suspected the involvement of the Democratic Youth Federation of India (DYFI).",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Residence of Inspector: P K Mani,92,India,,,,,,,,,,,,,,,,,Democratic Youth Federation of India (DYFI),,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the arrest of a Democratic Youth Federation of India (DYFI) member in the area recently.",1,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A steel bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A police quarters building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bomb attacks on Circle and Sub Inspectors at Payyanur,"" United News of India, January 16, 2016.",,,START Primary Collection,0,0,0,0,"201601160039, 201601160040"
2.02E+11,2016,1,16,,0,,Kerala,Payyanur,12.10497,75.205696,1,0,"01/16/2016: Assailants threw an explosive device at the residence of a Payyanur police sub-inspector in Payyanur city, Kerala state, India. No one was injured in the blast. This was one of two related attacks on the same day. No group claimed responsibility for the incident; however, sources suspected the involvement of the Democratic Youth Federation of India (DYFI).",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Indian Police Service (IPS),Residence of Sub Inspector: Vipin,92,India,,,,,,,,,,,,,,,,,Democratic Youth Federation of India (DYFI),,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation for the arrest of a Democratic Youth Federation of India (DYFI) member in the area recently.",1,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bomb attacks on Circle and Sub Inspectors at Payyanur,"" United News of India, January 16, 2016.",,,START Primary Collection,0,0,0,0,"201601160039, 201601160040"
2.02E+11,2016,1,16,,0,,Bihar,Veena,26.283863,86.822229,2,0,"01/16/2016: An explosive device detonated in Veena village, Bihar state, India. A civilian was injured in the blast; additionally, five other explosive devices were discovered and defused following the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Six explosive devices were used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Boy injured in bomb explosion in Supaul district,"" United News of India, January 16, 2016.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,17,,0,,Andhra Pradesh,Bachuvaripalem,15.755863,80.314431,1,0,"01/17/2016: Two explosive devices detonated near the Polleramma Temple in Bachuvaripalem, Andhra Pradesh, India. Four people were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Polleramma Temple,Temple,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,9,Letter Bomb,,,,,,,,,,,,,Two country-made explosive devices planted inside a parcel were used in the attack.,0,0,0,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included B Srinivas Rao, T Srinivas, B Ravi, and K Kumar.","""4 injured as crude bombs explode near temple in Andhra Pradesh,"" Siasat Daily, January 18, 2016.","""4 Injured in Low Intensity Blast,"" New Indian Express, January 18, 2016.","""4 injured as crude bombs explode near temple in Andhra Pradesh,"" NewsReality.com, January 17, 2016.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2016,1,17,2016-1-17 0:00,0,,Chhattisgarh,Manpur,21.186333,82.298903,1,0,"01/17/2016: Three explosive devices targeting security personnel were found and defused in Nideli forest, Manipur, Chhattisgarh, India. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Indian Armed Forces,Soldiers,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,"Three explosive devices weighing 22 kilograms, 20 kilograms, and three kilograms were used in the attack.",0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""IEDs' seizure averts disaster,"" UNI (United News of India), January 17, 2016.",,,START Primary Collection,-9,-9,0,-9,
